#Frame   pw_nb_121_F_NE1[EVDW] pw_nb_121_F_NE1[EELEC]
     910               -0.0155                 5.6778
     911               -0.0143                 5.5966
     912               -0.0147                 5.6229
     913               -0.0163                 5.7282
     914               -0.0144                 5.6062
     915               -0.0161                 5.7151
     916               -0.0148                 5.6305
     917               -0.0145                 5.6141
     918               -0.0142                 5.5903
     919               -0.0159                 5.7037
     920               -0.0156                 5.6839
     921               -0.0140                 5.5772
     922               -0.0129                 5.5006
     923               -0.0157                 5.6917
     924               -0.0140                 5.5818
     925               -0.0146                 5.6215
     926               -0.0145                 5.6147
     927               -0.0131                 5.5160
     928               -0.0143                 5.6016
     929               -0.0162                 5.7200
     930               -0.0138                 5.5655
     931               -0.0142                 5.5907
     932               -0.0147                 5.6274
     933               -0.0128                 5.4966
     934               -0.0168                 5.7567
     935               -0.0159                 5.7013
     936               -0.0161                 5.7132
     937               -0.0157                 5.6892
     938               -0.0151                 5.6514
     939               -0.0165                 5.7387
     940               -0.0149                 5.6414
     941               -0.0147                 5.6277
     942               -0.0146                 5.6174
     943               -0.0138                 5.5640
     944               -0.0145                 5.6112
     945               -0.0155                 5.6792
     946               -0.0169                 5.7616
     947               -0.0148                 5.6303
     948               -0.0151                 5.6545
     949               -0.0161                 5.7136
     950               -0.0164                 5.7366
     951               -0.0149                 5.6374
     952               -0.0159                 5.7018
     953               -0.0151                 5.6554
     954               -0.0163                 5.7284
     955               -0.0147                 5.6291
     956               -0.0145                 5.6128
     957               -0.0147                 5.6289
     958               -0.0156                 5.6857
     959               -0.0166                 5.7460
     960               -0.0142                 5.5920
     961               -0.0149                 5.6404
     962               -0.0134                 5.5370
     963               -0.0161                 5.7147
     964               -0.0138                 5.5662
     965               -0.0160                 5.7111
     966               -0.0155                 5.6765
     967               -0.0152                 5.6588
     968               -0.0154                 5.6730
     969               -0.0142                 5.5923
     970               -0.0145                 5.6135
     971               -0.0151                 5.6529
     972               -0.0154                 5.6720
     973               -0.0157                 5.6931
     974               -0.0145                 5.6160
     975               -0.0156                 5.6865
     976               -0.0144                 5.6076
     977               -0.0147                 5.6244
     978               -0.0158                 5.6959
     979               -0.0157                 5.6902
     980               -0.0132                 5.5218
     981               -0.0151                 5.6540
     982               -0.0157                 5.6886
     983               -0.0162                 5.7192
     984               -0.0138                 5.5624
     985               -0.0154                 5.6688
     986               -0.0156                 5.6868
     987               -0.0149                 5.6370
     988               -0.0158                 5.6949
     989               -0.0155                 5.6763
     990               -0.0145                 5.6132
     991               -0.0152                 5.6559
     992               -0.0158                 5.6957
     993               -0.0149                 5.6425
     994               -0.0150                 5.6437
     995               -0.0151                 5.6532
     996               -0.0147                 5.6251
     997               -0.0155                 5.6771
     998               -0.0135                 5.5455
     999               -0.0156                 5.6830
    1000               -0.0155                 5.6798
